sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-1-10,sensor-1-11,sensor-1-12,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-2-10,sensor-2-11,sensor-2-12,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,sensor-3-10,sensor-3-11,sensor-3-12,posture
-0.6030273,-0.7712402,0.07421875,-0.5249476,0.6731304,-0.07822895,-51.59969,37.79828,-0.1017851,-51.76921,37.89353,0.018,-0.6520996,0.3061523,0.8168945,0.2543209,0.2451607,0.1088243,16.38993,36.5692,0.7265209,16.32522,36.77794,0.018,0.4338379,0.265625,0.1184082,-0.03291297,0.5529466,-0.171268,29.63937,-56.47602,-0.919263,30.56878,-56.16423,0.018,NEUTRAL
-0.6005859,-0.7756348,0.08764648,-0.4028101,0.3677869,-0.1850992,-51.61393,37.80031,-0.1051169,-51.9562,37.57536,0.018,-0.652832,0.3100586,0.8103027,0.2848553,0.3062295,-0.02858034,16.39901,36.58241,0.7260065,16.59252,36.95996,0.018,0.4365234,0.262207,0.1186523,0.226629,0.4460763,0.1493425,29.65255,-56.47069,-0.9165748,30.09831,-56.6028,0.018,NEUTRAL
-0.5996094,-0.7802734,0.09570313,-0.4028101,0.2609166,-0.06296182,-51.63136,37.79585,-0.1063132,-52.1104,37.33438,0.019,-0.6499023,0.3120117,0.814209,0.1627178,0.06195462,-0.1659849,16.40751,36.5859,0.7228527,16.67286,36.69893,0.019,0.4404297,0.265625,0.1193848,0.01288843,-0.5157557,0.04247236,29.66381,-56.48141,-0.9157678,30.20361,-56.52656,0.019,NEUTRAL
-0.6008301,-0.7631836,0.09350586,-0.2806728,0.1082449,-0.03242743,-51.63276,37.80194,-0.1068969,-51.45409,38.00495,0.018,-0.6474609,0.3032227,0.8232422,0.08638203,-0.1059843,0.01722118,16.40382,36.58086,0.7231627,16.14654,36.4276,0.018,0.4389648,0.2648926,0.119873,0.05869007,-0.7294962,0.3783503,29.67567,-56.49427,-0.9089575,30.20509,-56.48103,0.018,NEUTRAL
-0.6037598,-0.767334,0.09106445,-0.7997568,0.001374602,-0.0171603,-51.64479,37.80597,-0.1072229,-51.48977,38.00211,0.019,-0.6513672,0.307373,0.8164063,-0.2952974,0.0161531,-0.1659849,16.39823,36.58451,0.7200089,16.39927,36.74795,0.019,0.4396973,0.2580566,0.1220703,0.0739572,-0.6226259,0.7600296,29.67331,-56.51611,-0.8945169,29.48848,-57.00647,0.019,NEUTRAL
-0.6074219,-0.7583008,0.07983398,-1.731054,0.1387792,0.3034505,-51.66541,37.82327,-0.1014574,-51.06459,38.54179,0.019,-0.6469727,0.3115234,0.8041992,-0.2647631,0.443634,0.2004273,16.40124,36.59861,0.7238171,16.79503,36.87632,0.019,0.4406738,0.2578125,0.1137695,1.539606,-0.6684275,1.172243,29.69911,-56.54628,-0.8722443,29.53016,-57.40216,0.019,NEUTRAL
-0.609375,-0.7722168,0.08691406,-1.685253,-0.3039688,0.6698627,-51.69066,37.8235,-0.08939984,-51.44129,38.10258,0.018,-0.6547852,0.3117676,0.8190918,0.4680614,0.443634,0.04775554,16.41262,36.60974,0.7246767,16.5575,36.76393,0.018,0.4360352,0.2573242,0.111084,1.341133,-0.5310229,1.156976,29.72407,-56.57007,-0.8514187,29.76434,-57.26765,0.018,NEUTRAL
-0.6010742,-0.7636719,0.09326172,-1.257772,-0.3955721,0.3645191,-51.71815,37.81694,-0.07992235,-51.4626,37.9998,0.026,-0.6469727,0.3115234,0.8164063,-0.9365189,1.100123,-0.2728552,16.3935,36.63589,0.7175825,16.64978,36.51601,0.026,0.4311523,0.2570801,0.1135254,0.5014381,-1.859267,1.523388,29.74173,-56.62411,-0.8118106,29.96815,-56.90318,0.026,NEUTRAL
-0.6013184,-0.7705078,0.09057617,-2.311207,-0.2123657,0.6393282,-51.7612,37.81222,-0.06777512,-51.71872,37.77859,0.019,-0.6530762,0.3061523,0.8122559,-1.516671,1.497069,-0.3186567,16.36479,36.67018,0.711528,16.36984,36.95632,0.019,0.4528809,0.2524414,0.1125488,1.509072,-1.73713,2.073007,29.74323,-56.69605,-0.7724235,28.41151,-58.60416,0.019,NEUTRAL
-0.6000977,-0.7744141,0.08569336,-1.471512,-0.4719077,0.07444274,-51.79087,37.79972,-0.06643515,-51.94735,37.60362,0.018,-0.6594238,0.3071289,0.8259277,-0.2800303,1.405466,0.04775554,16.35663,36.69775,0.7123876,16.20384,36.80893,0.018,0.4414063,0.2634277,0.1196289,2.180827,-1.905069,2.011938,29.78568,-56.73088,-0.7362086,29.94248,-56.75727,0.018,NEUTRAL
-0.6013184,-0.7624512,0.08813477,-0.8455582,-0.8230528,0.1202443,-51.79964,37.78994,-0.06415051,-51.44196,38.07685,0.019,-0.6574707,0.3051758,0.8139648,-0.4632363,1.206993,-0.4102597,16.34607,36.72829,0.7045927,16.26001,37.10122,0.019,0.4291992,0.2644043,0.1171875,1.157927,-1.889802,2.011938,29.82598,-56.75198,-0.6979818,30.72248,-56.02646,0.019,NEUTRAL
-0.6030273,-0.755127,0.08666992,-1.074566,-0.6856483,0.3339847,-51.80469,37.7906,-0.05813878,-51.10399,38.42739,0.018,-0.6584473,0.315918,0.8127441,-0.6922441,1.191726,-0.5171299,16.34305,36.75589,0.6952844,16.80569,37.05694,0.018,0.4421387,0.2624512,0.1269531,0.9594534,-1.508122,1.706594,29.84051,-56.77553,-0.6672631,29.70653,-56.59937,0.018,NEUTRAL
