xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
-0.333252,-0.7248535,0.7145996,1.044199,-0.8516718,0.1524656,-42.09341,18.70595,-48.91878,-42.59228,18.12846,-48.14845,-0.2995605,-0.2067871,-0.2897949,-0.1061909,-1.207344,0.7323053,-26.35001,38.91286,-128.6676,-26.38771,40.07867,-128.5245,Unknown
-0.3432617,-0.7250977,0.7265625,1.044199,-0.347855,-0.0002061129,-42.07742,18.69653,-48.89709,-42.06143,18.49029,-47.83403,-0.3037109,-0.2021484,-0.3095703,-0.06038928,-0.9172672,0.6254351,-26.32367,38.91004,-128.692,-24.99158,39.4013,-130.3153,Unknown
-0.3417969,-0.7321777,0.7141113,1.181603,-0.5615954,-0.07654199,-42.07492,18.68447,-48.89081,-42.76338,18.47914,-48.5307,-0.2998047,-0.2089844,-0.2961426,0.04648089,-0.9325343,0.86971,-26.32407,38.91005,-128.6858,-26.37779,39.59572,-129.0192,Unknown
-0.3466797,-0.7255859,0.7214355,0.9831298,-0.5157939,-0.1223435,-42.06283,18.67755,-48.87686,-42.19287,18.71731,-48.10353,-0.3017578,-0.2070313,-0.2941895,-0.1672597,-1.268412,0.7475727,-26.3233,38.91302,-128.677,-26.16287,39.99104,-128.796,Unknown
-0.3415527,-0.7297363,0.7285156,0.9678626,-0.6531985,0.04559542,-42.05148,18.66093,-48.85626,-42.20636,18.32683,-47.8805,-0.3105469,-0.2109375,-0.2890625,0.01594663,-1.11574,0.8239083,-26.32532,38.9374,-128.6432,-26.43607,40.9524,-127.5958,Unknown
-0.3366699,-0.7316895,0.7302246,0.8151909,-0.347855,-0.06127481,-42.04448,18.64339,-48.83611,-42.30062,18.03963,-47.80367,-0.3044434,-0.213623,-0.2956543,-0.06038928,-1.085206,0.7933741,-26.3341,38.9397,-128.6284,-26.7197,39.85011,-128.483,Unknown
-0.3371582,-0.734375,0.7216797,0.7846565,0.1254275,-0.2139466,-42.04554,18.63499,-48.82718,-42.67422,18.13141,-48.23237,-0.3059082,-0.2167969,-0.2961426,0.1075497,-0.5050534,0.8544428,-26.34553,38.94971,-128.6093,-26.98462,39.81118,-128.303,Unknown
-0.3442383,-0.730957,0.723877,0.9678626,0.3086336,-0.07654199,-42.03765,18.63686,-48.8146,-42.36226,18.50142,-48.1418,-0.3088379,-0.2036133,-0.2956543,0.1228168,-0.4897862,0.9002442,-26.32624,38.97811,-128.5974,-25.46572,40.70574,-128.6334,Unknown
-0.3439941,-0.7299805,0.7241211,0.0,0.1864962,0.1677328,-42.0433,18.63664,-48.79795,-42.32001,18.49793,-48.09737,-0.3078613,-0.2075195,-0.2963867,0.07701516,-0.1691756,0.9155113,-26.31661,39.00394,-128.584,-25.9013,40.39388,-128.6004,Unknown
-0.340332,-0.7307129,0.7307129,0.9373282,0.4765725,0.1524656,-42.0325,18.63549,-48.7759,-42.19231,18.22865,-47.80769,-0.3088379,-0.2033691,-0.2922363,-0.1825268,-0.1539084,0.9155113,-26.30421,39.04039,-128.5653,-25.5621,40.93955,-128.319,Unknown
-0.345459,-0.7285156,0.7255859,0.906794,0.6139771,0.0,-42.02238,18.64323,-48.76068,-42.19338,18.57141,-48.01515,-0.307373,-0.2092285,-0.3012695,-0.1519923,0.02929771,0.8391757,-26.29872,39.05924,-128.5628,-25.92574,39.96276,-129.0159,Unknown
-0.3435059,-0.7314453,0.729248,0.6014504,0.7208474,-0.06127481,-42.01809,18.64817,-48.74503,-42.22018,18.39584,-47.93581,-0.3022461,-0.2089844,-0.2944336,0.1991527,0.1514351,0.0,-26.29679,39.07893,-128.5656,-26.34827,39.93282,-128.704,Unknown
-0.3518066,-0.7177734,0.7314453,0.8762596,0.5681756,-0.1223435,-41.99459,18.6625,-48.72272,-41.48747,18.94702,-47.54006,-0.3007813,-0.2043457,-0.2988281,0.1228168,-0.0470382,0.0,-26.28369,39.09109,-128.5826,-25.73215,39.72154,-129.4131,Unknown
-0.3415527,-0.7260742,0.7331543,0.7541222,0.3086336,-0.09180916,-41.96978,18.67211,-48.68838,-41.91454,18.31519,-47.58192,-0.3078613,-0.2094727,-0.2941895,0.1838853,-0.2607787,0.7475727,-26.22067,39.04944,-128.3387,-26.19364,40.44617,-128.3106,Unknown
-0.3503418,-0.7270508,0.7365723,0.7999237,0.171229,-0.04600763,-41.71379,18.72639,-48.68133,-41.71318,18.70135,-47.61443,-0.309082,-0.2080078,-0.2856445,0.04648089,0.8079236,-0.5501375,-26.22159,39.10386,-128.3295,-26.30055,41.17638,-127.4779,Unknown
-0.338623,-0.7248535,0.739502,-0.1161069,0.3086336,0.04559542,-41.71537,18.71856,-48.65208,-41.70747,18.10835,-47.25215,-0.3125,-0.2077637,-0.2841797,0.07701516,0.487313,0.091084,-26.21985,39.16086,-128.3043,-26.19142,41.59588,-127.136,Unknown
-0.342041,-0.7229004,0.737793,-0.3145801,0.2475649,-0.1834122,-41.71839,18.71427,-48.62787,-41.63496,18.32177,-47.30704,-0.309082,-0.2058105,-0.2915039,0.03121376,0.4567786,-0.1837251,-26.21196,39.20187,-128.3034,-25.84645,40.89819,-128.1325,Unknown
-0.3417969,-0.7175293,0.720459,-0.574122,0.1559618,-0.2597481,-41.73153,18.71372,-48.61504,-41.98114,18.57982,-47.80801,-0.3024902,-0.2021484,-0.2998047,-0.02985501,0.1667023,-0.2447939,-26.19598,39.21857,-128.3308,-25.39127,39.91441,-129.4902,LF.png
-0.3381348,-0.7145996,0.7277832,-0.574122,0.2933664,-0.4582213,-41.73902,18.71058,-48.59682,-41.68406,18.34125,-47.36764,-0.3027344,-0.208252,-0.2888184,0.1533511,0.4109771,-0.3058627,-26.19902,39.24768,-128.332,-26.46073,40.37164,-128.1679,LF.png
-0.3500977,-0.7043457,0.7258301,-0.6351909,0.2475649,-0.4429542,-41.73667,18.72188,-48.57739,-41.15471,19.09336,-47.29934,-0.2971191,-0.2062988,-0.2915039,0.1075497,0.5636489,-0.7333436,-26.20085,39.26566,-128.3527,-26.36424,39.76011,-128.865,LF.png
-0.3376465,-0.7226563,0.7160645,-0.8183969,0.04909158,-0.2292137,-41.76097,18.71532,-48.57068,-42.39034,18.36057,-48.08493,-0.3085938,-0.1970215,-0.2827148,0.229687,0.7163206,-0.7486105,-26.17764,39.32779,-128.3502,-25.20914,41.84533,-127.6746,LF.png
-0.3408203,-0.7163086,0.7263184,0.0,0.3239008,-0.03074045,-41.76093,18.71527,-48.55017,-41.75882,18.47445,-47.52229,-0.3081055,-0.2045898,-0.2890625,0.07701516,0.4415114,-0.6112061,-26.16974,39.36819,-128.3524,-25.83922,41.02372,-128.0103,LF.png
-0.3393555,-0.722168,0.7226563,0.0,0.3849695,-0.01547329,-41.76833,18.71412,-48.53607,-42.13102,18.37472,-47.83392,-0.3071289,-0.2043457,-0.3005371,-0.1825268,0.5331145,-0.7333436,-26.15769,39.39268,-128.3795,-25.43311,40.20079,-129.1694,LF.png
-0.3310547,-0.7255859,0.7285156,-0.8489313,0.5376411,-0.1528779,-41.78945,18.70468,-48.51939,-42.20008,17.84715,-47.5898,-0.3041992,-0.203125,-0.2932129,0.1380839,0.5331145,-0.5806718,-26.14617,39.42131,-128.3942,-25.67652,40.4582,-128.7158,LF.png
-0.3476563,-0.730957,0.7294922,-0.8947329,0.4918396,-0.336084,-41.80854,18.70945,-48.51307,-42.13057,18.60579,-47.9732,-0.3032227,-0.2055664,-0.2861328,0.06174803,0.578916,-0.2447939,-26.14727,39.45573,-128.3898,-26.24646,40.71677,-127.9923,LF.png
-0.3459473,-0.7290039,0.7290039,-0.4214504,0.4460382,-0.1223435,-41.82048,18.71281,-48.50269,-42.09578,18.54949,-47.90421,-0.3085938,-0.2055664,-0.2932129,-0.02985501,0.2430381,0.04528236,-26.14026,39.48502,-128.388,-25.77647,40.75369,-128.3359,LF.png
-0.3447266,-0.7287598,0.7316895,0.1587023,0.2017633,-0.336084,-41.82228,18.71051,-48.49271,-42.01901,18.45965,-47.77311,-0.3093262,-0.2053223,-0.2915039,-0.07565641,-0.2149771,0.442229,-26.13425,39.51102,-128.3765,-25.78371,40.94295,-128.1375,LF.png
-0.3532715,-0.7211914,0.7189941,-0.131374,0.5681756,0.1982672,-41.82767,18.72729,-48.48317,-41.99534,19.13167,-48.16161,-0.3063965,-0.2041016,-0.296875,-0.2588627,0.1209008,0.1674199,-26.1267,39.53018,-128.3842,-25.56662,40.3802,-128.8824,LF.png
-0.3447266,-0.7258301,0.7314453,-0.05503809,0.7361145,0.3051374,-41.83017,18.73351,-48.4628,-41.91204,18.49702,-47.68883,-0.2966309,-0.2043457,-0.2949219,-0.197794,0.1056336,0.3964274,-26.12761,39.53266,-128.3972,-26.03658,39.58172,-129.3094,LF.png
-0.3483887,-0.7216797,0.7224121,0.2655725,0.7666489,0.2135344,-41.82954,18.74613,-48.44993,-41.98135,18.83864,-47.96629,-0.3015137,-0.2026367,-0.2963867,-0.289397,0.3651755,0.4269619,-26.12146,39.54784,-128.4072,-25.60742,40.02311,-129.2098,LF.png
-0.3459473,-0.7207031,0.7272949,0.2808397,0.5223741,0.4578092,-41.82531,18.75226,-48.42831,-41.82411,18.66868,-47.70521,-0.3076172,-0.2009277,-0.2949219,-0.5031376,0.09036642,0.4574962,-26.11081,39.57335,-128.4079,-25.24345,40.76149,-128.7531,LF.png
-0.345459,-0.722168,0.7260742,-0.07030535,0.1864962,0.4578092,-41.82833,18.7526,-48.40931,-41.92836,18.64134,-47.79267,-0.2998047,-0.2028809,-0.2922363,-0.5031376,-0.01650381,0.2284887,-26.11307,39.58407,-128.4146,-25.85407,40.12165,-128.9134,LF.png
-0.3449707,-0.7231445,0.7233887,-0.2382443,-0.07304579,0.2746031,-41.83648,18.74922,-48.39553,-42.06036,18.63735,-47.92218,-0.3027344,-0.206543,-0.2907715,-0.6710763,-0.1691756,0.182687,-26.12466,39.5964,-128.4122,-26.19965,40.32454,-128.429,LF.png
-0.3476563,-0.7253418,0.723877,-0.131374,-0.04251146,0.183,-41.84348,18.74841,-48.38522,-42.08999,18.73994,-48.01443,-0.300293,-0.2041016,-0.2995605,-0.5031376,-0.4134504,0.2437558,-26.12349,39.59118,-128.4308,-25.69635,39.63947,-129.5238,LF.png
-0.3449707,-0.7202148,0.7207031,-0.07030535,-0.1493817,0.2135344,-41.84826,18.74534,-48.37306,-42.03098,18.70494,-47.934,-0.298584,-0.2011719,-0.2885742,-0.5336719,-0.4592519,0.2437558,-26.12532,39.59955,-128.4331,-25.84865,40.3244,-128.713,LF.png
-0.3447266,-0.7294922,0.7060547,0.08236647,-0.2104504,0.2746031,-41.86767,18.74265,-48.37806,-42.87494,18.75535,-48.81137,-0.3039551,-0.2102051,-0.2932129,-0.3351984,-0.4439847,-0.0005190372,-26.13695,39.60331,-128.4331,-26.46078,40.11419,-128.4288,LF.png
-0.3469238,-0.7236328,0.7272949,-0.07030535,-0.3173206,0.3051374,-41.86984,18.73679,-48.36229,-41.92479,18.68267,-47.81429,-0.3129883,-0.2072754,-0.2966309,-0.2130611,-0.5203207,-0.2142596,-26.13246,39.61666,-128.4355,-25.67224,40.85682,-128.3149,LF.png
-0.3479004,-0.7255859,0.730957,-0.009236574,-0.4547252,0.2898702,-41.87006,18.72509,-48.34349,-41.87016,18.66433,-47.74854,-0.3059082,-0.2060547,-0.3007813,-0.04512215,-0.1081069,0.0,-26.12358,39.6227,-128.4508,-25.65512,39.99802,-129.197,LF.png
-0.3518066,-0.7263184,0.722168,-0.390916,0.003290057,0.03032825,-41.88078,18.72977,-48.33971,-42.1188,18.95663,-48.17653,-0.3017578,-0.2043457,-0.3017578,0.2449541,0.1209008,-0.2447939,-26.10925,39.62452,-128.4779,-25.58704,39.62506,-129.6251,LF.png
-0.3444824,-0.7304688,0.7331543,-0.222977,0.1254275,-0.04600763,-41.8873,18.72522,-48.32893,-42.04275,18.41016,-47.76701,-0.3007813,-0.2070313,-0.2988281,0.07701516,-0.1844428,-0.0310533,-26.10645,39.62139,-128.4947,-26.02592,39.60338,-129.2962,LF.png
-0.3466797,-0.7331543,0.7199707,0.0976336,0.2933664,0.04559542,-41.89884,18.7279,-48.32972,-42.53596,18.6435,-48.40231,-0.3066406,-0.2045898,-0.2939453,0.0922823,-0.1081069,0.04528236,-26.09731,39.63879,-128.4955,-25.71755,40.57062,-128.5691,LF.png
-0.3481445,-0.7272949,0.7287598,-0.02450383,0.3697023,-0.01547329,-41.90129,18.73242,-48.32121,-42.00334,18.68246,-47.89265,-0.3017578,-0.2038574,-0.2910156,0.07701516,-0.2302443,0.3200917,-26.09288,39.64943,-128.4935,-25.93247,40.34028,-128.6295,LF.png
-0.3417969,-0.7253418,0.7277832,0.0976336,0.3086336,-0.2139466,-41.90291,18.7303,-48.31336,-42.05401,18.39939,-47.77178,-0.3037109,-0.2001953,-0.295166,0.1533511,0.01403052,0.2742901,-26.07477,39.66498,-128.5007,-25.30018,40.41637,-129.0572,LF.png
-0.3525391,-0.7172852,0.7253418,0.1434351,0.4155039,-0.1528779,-41.89574,18.74309,-48.30484,-41.65009,19.06465,-47.77495,-0.3081055,-0.2033691,-0.2927246,0.1991527,0.04456491,-0.01578617,-26.06199,39.6891,-128.4991,-25.57236,40.84032,-128.4117,LF.png
-0.342041,-0.7241211,0.7250977,0.0976336,0.4918396,-0.2902825,-41.89826,18.74413,-48.29956,-42.08857,18.45793,-47.84161,-0.2961426,-0.2084961,-0.2854004,0.2602212,0.1972366,0.3200917,-26.07457,39.69739,-128.4892,-26.8823,39.95871,-128.2387,LF.png
-0.3461914,-0.7248535,0.7209473,-0.1466411,0.4918396,-0.3208168,-41.9062,18.75063,-48.30012,-42.18729,18.70748,-48.09194,-0.3076172,-0.2021484,-0.291748,0.2449541,-0.2149771,-0.1226563,-26.05932,39.71858,-128.4893,-25.49208,40.91478,-128.4001,LF.png
-0.3447266,-0.720459,0.7216797,0.06709921,0.6139771,-0.3513512,-41.90735,18.7582,-48.29728,-42.01299,18.67789,-47.89951,-0.3068848,-0.206543,-0.2966309,0.3365571,-0.2149771,0.1979542,-26.04999,39.7279,-128.4913,-25.8233,40.33211,-128.7256,LF.png
-0.3505859,-0.723877,0.7314453,-0.03977096,0.5529084,-0.4124198,-41.90469,18.76688,-48.29131,-41.74688,18.81286,-47.71625,-0.2993164,-0.2028809,-0.2954102,0.489229,0.1972366,0.1216183,-26.03687,39.73363,-128.5046,-25.7538,39.86932,-129.2476,LF.png
-0.3508301,-0.729248,0.730957,0.3266413,0.5071069,-0.504023,-41.90118,18.77433,-48.2911,-41.96914,18.76673,-47.90997,-0.3005371,-0.2072754,-0.2956543,0.2449541,0.2125039,0.06054974,-26.03616,39.73752,-128.5137,-26.18137,39.77203,-129.0015,LF.png
-0.3549805,-0.7280273,0.7248535,0.2808397,0.2475649,-0.3818855,-41.90005,18.78372,-48.29436,-42.05107,19.06167,-48.17384,-0.3012695,-0.2080078,-0.2878418,0.03121376,-0.7951298,0.2284887,-26.04559,39.73804,-128.5038,-26.52889,40.30882,-128.1756,LF.png
-0.3466797,-0.7209473,0.729248,0.2655725,0.2017633,-0.4734885,-41.89361,18.78439,-48.28793,-41.76038,18.67898,-47.64787,-0.3071289,-0.2070313,-0.2856445,-0.900084,-1.466886,0.2284887,-26.06333,39.74257,-128.4831,-26.27105,41.04259,-127.6393,LF.png
-0.3442383,-0.723877,0.7226563,-0.05503809,0.2017633,0.1371985,-41.89902,18.78368,-48.27943,-42.12395,18.6005,-47.96336,-0.300293,-0.2028809,-0.296875,-0.8542824,-1.146275,0.04528236,-26.06786,39.72819,-128.4992,-25.66217,39.86624,-129.3237,LF.png
-0.3479004,-0.7307129,0.734375,0.02129769,-0.02724427,-0.1986794,-41.89997,18.77887,-48.27234,-41.96229,18.56301,-47.77898,-0.3015137,-0.199707,-0.2937012,-0.197794,-0.6882596,-0.04632068,-26.05706,39.73009,-128.5115,-25.38235,40.32912,-129.0803,LF.png
-0.3444824,-0.732666,0.7275391,0.1587023,-0.5921298,-0.6566947,-41.9058,18.76359,-48.27767,-42.30767,18.45026,-48.0562,-0.3000488,-0.2075195,-0.3098145,0.04648089,-0.7645955,0.2132213,-26.04913,39.70069,-128.5449,-25.69481,38.82192,-130.3388,LF.png
-0.3481445,-0.7299805,0.7297363,0.3571756,-0.866939,-0.5345572,-41.90398,18.74835,-48.27877,-42.07729,18.63883,-47.94001,-0.3063965,-0.2062988,-0.2966309,-0.1214581,0.0,0.2284887,-26.04624,39.71263,-128.546,-25.81521,40.29801,-128.7666,LF.png
-0.3371582,-0.7226563,0.7299805,0.3266413,-0.9280076,-0.4124198,-41.90004,18.72318,-48.26984,-41.94714,18.1717,-47.52879,-0.307373,-0.2077637,-0.2929688,-0.5184045,0.0,0.2895572,-26.05386,39.72952,-128.537,-26.07177,40.55722,-128.2969,LF.png
-0.3374023,-0.7231445,0.7348633,-0.02450383,0.0,-0.1070763,-41.8985,18.71113,-48.25307,-41.80614,18.12106,-47.35804,-0.309082,-0.2070313,-0.2883301,-0.4573359,-0.9325343,0.259023,-26.06142,39.74218,-128.5181,-26.09542,41.04782,-127.7776,LF.png
-0.3393555,-0.7194824,0.7236328,-0.08557248,0.03382444,0.04559542,-41.90165,18.70531,-48.24151,-41.99331,18.39494,-47.70846,-0.3022461,-0.2050781,-0.2871094,-0.09092379,-0.5355878,0.1368854,-26.06541,39.75115,-128.509,-26.1945,40.5845,-128.1693,LF.png
-0.338623,-0.723877,0.7365723,-0.03977096,0.2780993,0.0,-41.89945,18.69836,-48.22336,-41.76244,18.15382,-47.33391,-0.3110352,-0.2045898,-0.2861328,0.0006792545,0.3804427,0.1674199,-26.06072,39.79142,-128.4873,-25.83112,41.48464,-127.545,LF.png
-0.3410645,-0.720459,0.7304688,0.1892367,0.4613054,-0.09180916,-41.89441,18.69894,-48.2102,-41.78657,18.38816,-47.498,-0.3046875,-0.2041016,-0.2907715,0.1075497,0.319374,0.3200917,-26.05503,39.81265,-128.481,-25.85522,40.61839,-128.41,LF.png
-0.3383789,-0.7216797,0.7263184,0.08236647,0.2933664,-0.07654199,-41.89548,18.69503,-48.20031,-42.0083,18.2878,-47.65914,-0.3041992,-0.2084961,-0.2912598,0.0,0.2583054,-0.0310533,-26.06069,39.82674,-128.4779,-26.33821,40.33986,-128.3005,LF.png
-0.3491211,-0.7255859,0.7370605,0.2655725,0.1254275,-0.07654199,-41.8871,18.69589,-48.18795,-41.65867,18.65212,-47.53007,-0.3024902,-0.2028809,-0.2897949,-0.3657329,-0.07757253,0.182687,-26.06168,39.83973,-128.4758,-25.84147,40.53332,-128.5073,LF.png
-0.3498535,-0.7302246,0.7331543,-0.07030535,0.1254275,-0.04600763,-41.88944,18.69742,-48.18168,-41.9525,18.68033,-47.84054,-0.3081055,-0.2019043,-0.2988281,-0.1519923,-0.291313,0.091084,-26.04653,39.84881,-128.4859,-25.19236,40.50799,-129.0498,LF.png
-0.3427734,-0.720459,0.7258301,0.06709921,0.04909158,-0.1376107,-41.88885,18.69479,-48.17419,-41.90948,18.52956,-47.70597,-0.3044434,-0.2080078,-0.2929688,-0.02985501,-0.4592519,0.182687,-26.05027,39.85059,-128.4829,-26.21158,40.27523,-128.4693,LF.png
-0.3432617,-0.7255859,0.7207031,0.03656495,0.4613054,-0.07654199,-41.89592,18.69876,-48.17344,-42.26905,18.55417,-48.08044,-0.3027344,-0.1984863,-0.2963867,0.3976259,0.02929771,0.07581687,-26.02548,39.86042,-128.4983,-25.10294,40.32077,-129.3087,LF.png
-0.34375,-0.7258301,0.7189941,-0.07030535,0.3544351,-0.168145,-41.90555,18.70191,-48.1757,-42.32629,18.5962,-48.16328,-0.3015137,-0.2033691,-0.2873535,0.3518243,-0.07757253,0.3200917,-26.02029,39.87366,-128.4898,-26.02472,40.57938,-128.3126,LF.png
-0.3432617,-0.7214355,0.7248535,0.1739695,0.4002366,-0.1376107,-41.90432,18.70484,-48.16988,-41.972,18.55422,-47.78335,-0.3046875,-0.2038574,-0.2897949,0.5960991,0.02929771,0.259023,-26.00841,39.89048,-128.4828,-25.8643,40.69337,-128.3265,LF.png
-0.3474121,-0.7263184,0.7260742,0.2503054,0.4918396,-0.3513512,-41.9038,18.71177,-48.17076,-42.06185,18.68963,-47.95553,-0.3059082,-0.2036133,-0.2980957,0.2907557,-0.3218473,0.5032978,-25.994,39.89382,-128.4872,-25.48713,40.27782,-129.0489,LF.png
-0.345459,-0.7258301,0.723877,0.4029771,0.4765725,-0.2902825,-41.90305,18.71655,-48.17126,-42.14288,18.62385,-47.99649,-0.3024902,-0.2036133,-0.2932129,0.04648089,-0.3218473,0.4269619,-25.98935,39.89675,-128.4872,-25.7956,40.27686,-128.8037,LF.png
-0.3356934,-0.7233887,0.739502,0.2808397,0.3544351,-0.2750153,-41.89471,18.707,-48.15508,-41.69246,17.97843,-47.16044,-0.3076172,-0.204834,-0.2849121,0.07701516,-0.4745191,0.610168,-25.98916,39.91663,-128.4611,-26.03676,41.23937,-127.6293,LF.png
-0.3432617,-0.7250977,0.7285156,0.2655725,0.1254275,-0.1986794,-41.89289,18.70404,-48.15005,-41.99886,18.46709,-47.75749,-0.3027344,-0.2036133,-0.2976074,0.1533511,-0.3981832,0.4727633,-25.97975,39.91313,-128.4695,-25.62379,40.01487,-129.205,LF.png
-0.3498535,-0.7241211,0.7250977,0.2503054,-0.05777865,-0.4887558,-41.89098,18.70617,-48.15298,-41.96925,18.85005,-47.96121,-0.3029785,-0.204834,-0.3029785,0.3518243,-0.3981832,0.2284887,-25.96599,39.90181,-128.4895,-25.55022,39.63965,-129.6396,LF.png
-0.342041,-0.7189941,0.7226563,0.128168,0.1864962,-0.5650916,-41.89057,18.70575,-48.15368,-41.96466,18.54817,-47.77235,-0.3088379,-0.2050781,-0.2924805,0.1686182,-0.6729923,0.3811603,-25.959,39.9108,-128.4796,-25.74037,40.84583,-128.2713,LF.png
-0.3476563,-0.723877,0.7353516,0.128168,-0.02724427,-0.1986794,-41.88422,18.70363,-48.14391,-41.66743,18.61976,-47.51913,-0.2971191,-0.2026367,-0.284668,-0.02985501,-0.5661222,0.3353589,-25.96459,39.91231,-128.4726,-26.21833,40.37485,-128.3628,LF.png
-0.3439941,-0.7236328,0.7314453,0.05183208,0.1254275,-0.06127481,-41.88256,18.701,-48.13401,-41.83669,18.48625,-47.60711,-0.3051758,-0.2033691,-0.291748,0.0,-0.5355878,0.182687,-25.9597,39.91886,-128.4705,-25.71984,40.63343,-128.5036,LF.png
-0.3469238,-0.734375,0.7275391,0.1892367,0.2933664,-0.06127481,-41.88887,18.70233,-48.13517,-42.33702,18.55178,-48.14705,-0.3049316,-0.2099609,-0.2983398,-0.3199313,-0.5050534,0.07581687,-25.96931,39.91087,-128.4773,-26.20501,39.89063,-128.863,LF.png
-0.3432617,-0.7277832,0.7294922,0.5709161,0.01855725,-0.07654199,-41.88416,18.69703,-48.1297,-42.07297,18.42386,-47.80546,-0.3105469,-0.2036133,-0.291748,-0.4726033,-0.7798626,0.091084,-25.96769,39.92353,-128.4695,-25.54126,41.11694,-128.155,LF.png
-0.3447266,-0.7277832,0.7314453,0.5556489,0.2322977,0.2746031,-41.87808,18.69599,-48.1181,-41.98858,18.47402,-47.7514,-0.3078613,-0.2062988,-0.2954102,-0.6252747,-0.6882596,0.2132213,-25.97362,39.92517,-128.4681,-25.80428,40.51139,-128.5595,LF.png
-0.3417969,-0.7282715,0.7280273,0.5403817,0.2780993,0.2135344,-41.8758,18.69339,-48.10973,-42.16106,18.362,-47.85632,-0.3095703,-0.2067871,-0.2944336,-0.6863437,-0.382916,0.2132213,-25.98012,39.93559,-128.4626,-25.82786,40.70899,-128.34,LF.png
-0.3464355,-0.7233887,0.7265625,0.6014504,0.6597786,0.0,-41.86895,18.70198,-48.10409,-41.94599,18.6699,-47.82769,-0.3029785,-0.1982422,-0.291748,-0.4878702,-0.6577252,-0.04632068,-25.9724,39.94043,-128.4713,-25.23546,40.66121,-128.861,LF.png
-0.3393555,-0.7207031,0.7382813,0.5556489,0.339168,0.1524656,-41.85485,18.69706,-48.08329,-41.57224,18.20697,-47.17602,-0.3037109,-0.2041016,-0.2995605,-0.7932138,-0.7187939,0.091084,-25.97599,39.93023,-128.4866,-25.56887,39.95837,-129.3055,LF.png
-0.345459,-0.7216797,0.7282715,0.4029771,0.1864962,0.3204046,-41.84861,18.69828,-48.07073,-41.83889,18.62077,-47.69081,-0.3085938,-0.206543,-0.2976074,-0.9916873,-0.5966565,0.1979542,-25.98551,39.93139,-128.4882,-25.72325,40.42648,-128.7105,LF.png
-0.3469238,-0.7277832,0.7302246,0.7693894,0.2017633,0.3662061,-41.84021,18.69924,-48.06058,-41.99434,18.59823,-47.83239,-0.3037109,-0.2004395,-0.2902832,-1.19016,-0.7798626,-0.2753282,-25.99224,39.9366,-128.4938,-25.50559,40.72693,-128.5801,LF.png
-0.3500977,-0.7268066,0.7287598,0.6319848,0.2322977,0.702084,-41.83382,18.70416,-48.04787,-41.95446,18.78579,-47.90698,-0.3081055,-0.2084961,-0.2880859,-1.312298,-0.7187939,0.0147481,-26.01774,39.94541,-128.4788,-26.30276,40.90548,-127.7535,LF.png
-0.3439941,-0.7275391,0.7243652,0.7083206,0.06435877,0.8700229,-41.83107,18.70151,-48.03432,-42.21663,18.52412,-48.00973,-0.3034668,-0.2045898,-0.2854004,-1.449702,-0.4897862,0.07581687,-26.04182,39.95597,-128.467,-26.15604,40.83338,-127.9472,LF.png
-0.3388672,-0.7260742,0.7399902,0.4640458,-0.1951832,0.6715496,-41.82235,18.68662,-48.00928,-41.73627,18.10089,-47.27643,-0.3000488,-0.203125,-0.2910156,-1.159626,-0.6882596,0.1216183,-26.05638,39.951,-128.4713,-25.9175,40.21318,-128.77,LF.png
-0.3464355,-0.7202148,0.7272949,0.03656495,-0.01197708,0.5188779,-41.82131,18.6867,-47.99541,-41.79739,18.69904,-47.69705,-0.3085938,-0.2016602,-0.2910156,-0.9306183,-0.7340611,-0.2905953,-26.05748,39.96269,-128.4719,-25.42749,41.07513,-128.2885,LF.png
-0.340332,-0.7163086,0.7209473,0.1129008,-0.1035802,0.0,-41.82201,18.68172,-47.99004,-41.93925,18.51436,-47.7265,-0.3034668,-0.2026367,-0.2929688,-0.5489388,-0.4745191,-0.1379237,-26.05705,39.96549,-128.4796,-25.6596,40.42799,-128.7599,LF.png
-0.3408203,-0.7260742,0.7236328,-0.1466411,0.09489316,0.07612977,-41.8322,18.67721,-47.98806,-42.23105,18.3907,-47.94359,-0.3037109,-0.2016602,-0.2941895,-0.2741299,-0.382916,-0.06158781,-26.04989,39.96885,-128.489,-25.4977,40.41491,-128.9022,LF.png
-0.3422852,-0.7231445,0.7297363,0.128168,0.1254275,-0.06127481,-41.83163,18.67404,-47.98185,-41.89767,18.42663,-47.63202,-0.3076172,-0.2011719,-0.2880859,-0.381,-0.1997099,-0.06158781,-26.04483,39.99056,-128.4819,-25.51656,41.20116,-128.0888,LF.png
-0.3364258,-0.7255859,0.7331543,0.2808397,0.4460382,0.04559542,-41.83029,18.66839,-47.97132,-41.97126,18.06386,-47.48888,-0.3037109,-0.2043457,-0.295166,-0.1672597,0.1361679,0.1521528,-26.04285,39.99844,-128.4864,-25.75738,40.23103,-128.8806,LF.png
