xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,State_S2
0.001464844,0.1496582,-0.4602051,0.1380839,-0.2149771,0.03001523,12.86727,-1.308146,-118.4429,18.01439,-0.173433,-161.9847,-0.111084,-0.2111816,1.087891,0.3113741,-0.07304579,0.183,-7.904972,3.811671,-9.157292,-10.93019,5.724114,-12.37122,Unknown
0.0007324219,0.1484375,-0.4523926,0.2144198,-0.3981832,0.2132213,12.97639,-1.2896,-119.3076,18.1655,-0.08813833,-161.8343,-0.1083984,-0.2163086,1.100098,-0.07030535,-0.2409847,0.0,-7.96934,3.842344,-9.222223,-11.07169,5.52242,-12.40385,Unknown
0.01049805,0.1486816,-0.449707,0.03121376,-0.2607787,-0.09212208,13.08313,-1.293035,-120.1561,18.29021,-1.269709,-161.6626,-0.1120605,-0.2177734,1.095947,0.2503054,-0.4089237,0.1524656,-8.029911,3.874026,-9.287478,-11.18191,5.726996,-12.59705,Unknown
0.006347656,0.1499023,-0.4387207,0.04648089,-0.2455115,0.1979542,13.1994,-1.286472,-120.9724,18.86247,-0.784411,-161.12,-0.112793,-0.2155762,1.09082,0.08236647,-0.3631221,0.2135344,-8.090528,3.907052,-9.350063,-11.12136,5.79227,-12.57367,Unknown
-0.005371094,0.1445313,-0.4394531,-0.1825268,-0.550855,0.1979542,13.29681,-1.255536,-121.7857,18.20419,0.6651973,-161.7828,-0.1113281,-0.2175293,1.095947,0.1892367,-0.2562519,0.1066641,-8.149345,3.938945,-9.412886,-11.17043,5.690052,-12.56958,Unknown
0.007324219,0.1420898,-0.451416,-0.04512215,-0.7493282,-0.01578617,13.37961,-1.259174,-122.6004,17.47,-0.8866624,-162.506,-0.1169434,-0.2177734,1.092773,0.128168,-0.2562519,0.1066641,-8.208638,3.976226,-9.477977,-11.20818,5.99134,-12.74585,Unknown
0.002441406,0.1467285,-0.4455566,-0.1825268,-0.5050534,0.1368854,13.47388,-1.247378,-123.3817,18.22724,-0.2981934,-161.7701,-0.112793,-0.206543,1.097168,0.128168,-0.04251146,-0.0002061129,-8.254713,4.011456,-9.530542,-10.6066,5.76897,-12.10609,Unknown
0.0004882813,0.1430664,-0.4555664,-0.197794,-0.4897862,-0.1531909,13.55018,-1.230802,-124.1677,17.4344,-0.0585891,-162.5655,-0.1091309,-0.2138672,1.090576,0.2503054,0.171229,-0.04600763,-8.306767,4.045909,-9.588932,-11.0414,5.608282,-12.41617,Unknown
0.001220703,0.144043,-0.4594727,0.01594663,-0.4134504,-0.09212208,13.62753,-1.215169,-124.9375,17.40596,-0.1452498,-162.5934,-0.1125488,-0.2189941,1.090332,-0.07030535,0.3239008,-0.04600763,-8.367633,4.085329,-9.652336,-11.29832,5.778842,-12.7253,Unknown
0.004150391,0.1477051,-0.4536133,-0.1367252,-0.2149771,0.1674199,13.71368,-1.203995,-125.6755,18.03552,-0.4984618,-161.9571,-0.1103516,-0.2150879,1.092773,0.02129769,0.4613054,-0.1070763,-8.421569,4.123574,-9.710345,-11.0801,5.658511,-12.47412,Unknown
0.008056641,0.144043,-0.4567871,0.1838853,-0.2760458,0.2742901,13.7921,-1.203247,-126.4074,17.49956,-0.9636876,-162.4722,-0.1152344,-0.2133789,1.089844,0.05183208,0.262832,0.06086259,-8.472732,4.163448,-9.76614,-11.01782,5.924076,-12.5448,Unknown
-0.015625,0.1433105,-0.4541016,0.1686182,-0.382916,0.1368854,13.86885,-1.147223,-127.1249,17.50552,1.87939,-162.3873,-0.112793,-0.2106934,1.096191,-0.02450383,0.03382444,0.03032825,-8.520118,4.196074,-9.816348,-10.82406,5.769914,-12.29885,Unknown
0.006347656,0.1450195,-0.4616699,0.229687,-0.3676488,0.03001523,13.94359,-1.144714,-127.8329,17.43697,-0.7515288,-162.5458,-0.114502,-0.217041,1.081299,0.1434351,0.09489316,0.01506107,-8.573372,4.232094,-9.875525,-11.28825,5.927335,-12.78627,Unknown
0.0,0.1481934,-0.4511719,0.1838853,-0.3065802,-0.260061,14.03109,-1.126326,-128.5164,18.18345,-0.0,-161.8165,-0.1120605,-0.2050781,1.094238,0.2503054,-0.1493817,-0.04600763,-8.609446,4.260213,-9.919803,-10.56104,5.747867,-12.0556,Unknown
