this file contains data from all 3 sensors in the format of sensor1,2,3 with each sensor having accx,accy,accz,gyrox,gyroy,gyroz,gyro_biasedx,...,gyro_biasedz.

sensor-1-1,sensor-1-2,sensor-1-3,sensor-1-4,sensor-1-5,sensor-1-6,sensor-1-7,sensor-1-8,sensor-1-9,sensor-2-1,sensor-2-2,sensor-2-3,sensor-2-4,sensor-2-5,sensor-2-6,sensor-2-7,sensor-2-8,sensor-2-9,sensor-3-1,sensor-3-2,sensor-3-3,sensor-3-4,sensor-3-5,sensor-3-6,sensor-3-7,sensor-3-8,sensor-3-9,posture
-0.614502,-0.739502,0.1074219,6.290076,2.366412,0.09160305,8.432947,4.071573,-1.331451,-0.6904297,-0.1118164,0.8417969,-2.900763,0.9923664,0.5343512,-1.651481,0.04247332,0.8749311,0.3935547,0.3303223,0.06811523,-2.916031,3.923664,-5.022901,0.8844891,3.126962,-1.642533,HUNCH_RIGHT
-0.6166992,-0.7492676,0.1154785,4.992366,2.473282,-0.5648855,7.135237,4.178443,-1.987939,-0.6740723,-0.1125488,0.8439941,-1.007634,0.4427481,0.9923664,0.2416488,-0.507145,1.332946,0.3928223,0.3283691,0.06225586,-2.412214,3.740458,-5.312977,1.388306,2.943756,-1.93261,HUNCH_RIGHT
-0.612793,-0.75,0.1240234,2.442748,3.374046,-3.419847,4.585618,5.079207,-4.842901,-0.6691895,-0.1176758,0.8349609,-1.236641,0.2137404,3.847328,0.01264119,-0.7361526,4.187908,0.3920898,0.3178711,0.09008789,3.832061,5.450382,-4.0,7.632581,4.653679,-0.6196325,HUNCH_RIGHT
-0.6142578,-0.802002,0.07226563,6.717557,6.641222,-7.358778,8.860428,8.346382,-8.781832,-0.6911621,-0.1064453,0.8671875,-0.2290076,5.267176,4.335878,1.020275,4.317283,4.676458,0.3952637,0.3334961,0.08081055,-8.793893,4.21374,-1.480916,-4.993373,3.417038,1.899451,HUNCH_RIGHT
-0.6103516,-0.7810059,0.09960938,15.8626,5.603054,-3.679389,18.00547,7.308215,-5.102443,-0.7126465,-0.08813477,0.8908691,0.9312977,2.549618,0.3206107,2.18058,1.599725,0.6611906,0.3916016,0.3442383,0.08520508,-3.984733,3.160305,-6.061069,-0.1842132,2.363603,-2.680701,HUNCH_RIGHT
-0.6083984,-0.746582,0.1425781,8.916031,2.961832,0.9312977,11.0589,4.666993,-0.4917559,-0.6940918,-0.0859375,0.855957,-4.59542,-0.9465649,-1.206107,-3.346138,-1.896458,-0.865527,0.3869629,0.3322754,0.08227539,-1.099237,4.198473,-8.564885,2.701283,3.401771,-5.184518,HUNCH_RIGHT
-0.6115723,-0.7460938,0.1391602,6.244275,0.259542,3.114504,8.387145,1.964703,1.69145,-0.6882324,-0.1064453,0.8632813,-5.61832,0.5496183,-1.725191,-4.369038,-0.4002748,-1.384611,0.388916,0.3330078,0.06884766,-2.091603,0.2900764,-6.610687,1.708917,-0.506626,-3.23032,HUNCH_RIGHT
-0.6123047,-0.7485352,0.142334,1.770992,-1.068702,3.51145,3.913863,0.6364586,2.088397,-0.6782227,-0.104248,0.861084,-2.824427,-0.3206107,-1.969466,-1.575145,-1.270504,-1.628886,0.3916016,0.3393555,0.09033203,2.152672,1.053435,-6.183206,5.953192,0.2567327,-2.802839,HUNCH_RIGHT
-0.607666,-0.7429199,0.1376953,2.641221,1.236641,3.236641,4.784092,2.941802,1.813588,-0.6689453,-0.1264648,0.8552246,-3.312977,-1.450382,-0.5496183,-2.063695,-2.400275,-0.2090383,0.3942871,0.3459473,0.08325195,1.374046,-2.992366,-2.473282,5.174565,-3.789069,0.9070852,HUNCH_RIGHT
-0.6057129,-0.7460938,0.128418,0.1221374,-0.1374046,1.038168,2.265008,1.567756,-0.3848857,-0.6774902,-0.1120605,0.8520508,-2.244275,-1.374046,0.2442748,-0.9949924,-2.323939,0.5848548,0.3833008,0.3339844,0.08447266,-4.396946,-0.01526718,-2.763359,-0.5964267,-0.8119696,0.6170087,HUNCH_RIGHT
-0.6130371,-0.7541504,0.1452637,2.320611,1.328244,1.160305,4.463481,3.033405,-0.2627482,-0.6760254,-0.123291,0.8603516,0.5954198,0.1221374,-1.29771,1.844702,-0.8277557,-0.95713,0.3891602,0.342041,0.08374023,-6.641222,-0.5496183,-3.832061,-2.840702,-1.346321,-0.4516935,HUNCH_RIGHT
-0.6069336,-0.7402344,0.1325684,0.6412213,0.6870229,1.618321,2.784092,2.392184,0.195267,-0.6855469,-0.1079102,0.8605957,1.908397,0.01526718,-2.656489,3.157679,-0.9346259,-2.315909,0.3857422,0.3366699,0.0793457,-6.580153,0.1068702,-5.419847,-2.779633,-0.6898321,-2.03948,HUNCH_RIGHT
-0.6086426,-0.7277832,0.138916,1.572519,0.3664122,1.633588,3.715389,2.071573,0.2105342,-0.6682129,-0.1169434,0.845459,0.1984733,-1.038168,-2.717557,1.447756,-1.988061,-2.376977,0.3811035,0.3291016,0.07226563,-4.717557,0.09160305,-5.312977,-0.9170378,-0.7050993,-1.93261,HUNCH_RIGHT
-0.6311035,-0.7385254,0.152832,0.7022901,-1.450382,0.6412213,2.84516,0.2547793,-0.7818323,-0.6618652,-0.1206055,0.8598633,1.51145,0.9160305,-0.961832,2.760733,-0.03386259,-0.6212521,0.3798828,0.333252,0.07080078,-5.480916,-0.07633588,-4.305344,-1.680396,-0.8730382,-0.9249762,HUNCH_RIGHT
-0.6315918,-0.739502,0.1335449,0.09160305,-0.6717557,1.374046,2.234473,1.033405,-0.04900777,-0.6728516,-0.1098633,0.8730469,1.725191,1.832061,-1.251908,2.974473,0.8821679,-0.9113284,0.3918457,0.3464355,0.08227539,-5.694656,0.7328244,-3.648855,-1.894137,-0.06387788,-0.2684875,HUNCH_RIGHT
-0.642334,-0.7424316,0.1350098,-2.519084,-0.2748091,1.908397,-0.3762136,1.430352,0.4853434,-0.6708984,-0.1123047,0.8725586,-1.603053,-0.6870229,0.01526718,-0.3537711,-1.636916,0.3558471,0.3818359,0.3361816,0.07446289,-5.358778,2.305344,-4.763359,-1.558259,1.508641,-1.382991,HUNCH_RIGHT
-0.6235352,-0.7341309,0.152832,-2.381679,-1.099237,1.923664,-0.2388089,0.6059244,0.5006104,-0.6706543,-0.1179199,0.8669434,-0.9923664,1.816794,-3.89313,0.2569159,0.8669008,-3.55255,0.3884277,0.3325195,0.07373047,-5.603054,-0.4274809,-3.29771,-1.802534,-1.224183,0.08265758,HUNCH_RIGHT
-0.6125488,-0.7353516,0.1501465,-3.709924,-3.358779,2.0,-1.567053,-1.653618,0.5769464,-0.6804199,-0.112793,0.8481445,-3.160305,2.763359,-0.259542,-1.911023,1.813466,0.081038,0.376709,0.3383789,0.06982422,-0.5648855,0.9770992,-3.480916,3.235634,0.1803969,-0.1005485,HUNCH_RIGHT
-0.614502,-0.7382813,0.1401367,-4.458015,-2.748092,1.801527,-2.315145,-1.042931,0.378473,-0.6640625,-0.09985352,0.8381348,0.07633588,2.717557,0.7328244,1.325618,1.767664,1.073404,0.3605957,0.3288574,0.06616211,-3.816794,3.450382,-4.167939,-0.01627421,2.653679,-0.7875712,HUNCH_RIGHT
-0.6252441,-0.7416992,0.1335449,-1.114504,-3.419847,-0.4885496,1.028367,-1.714686,-1.911603,-0.6794434,-0.1066895,0.854248,0.4122138,3.755725,0.259542,1.661496,2.805832,0.600122,0.3901367,0.3435059,0.0793457,0.7480916,1.832061,-2.366412,4.548611,1.035359,1.013955,HUNCH_RIGHT
-0.619873,-0.7429199,0.1542969,-2.70229,-3.038168,-0.5648855,-0.5594196,-1.333007,-1.987939,-0.6918945,-0.107666,0.8681641,0.1221374,2.076336,0.9312977,1.37142,1.126443,1.271878,0.4023438,0.3444824,0.0769043,-2.671756,1.526718,-1.847328,1.128764,0.7300152,1.533039,HUNCH_RIGHT
-0.6091309,-0.7390137,0.1499023,-5.496183,-1.709924,0.3053435,-3.353313,-0.00476265,-1.11771,-0.6906738,-0.1008301,0.8432617,0.3206107,0.1984733,0.7633588,1.569893,-0.7514198,1.103939,0.3833008,0.3391113,0.08129883,-3.954198,3.114504,-2.793893,-0.1536787,2.317801,0.5864744,HUNCH_RIGHT
-0.6057129,-0.7390137,0.1401367,-5.816794,-1.282443,1.267176,-3.673923,0.4227183,-0.1558781,-0.6784668,-0.1044922,0.8447266,-0.4885496,1.007634,0.5801527,0.7607327,0.05774045,0.9207327,0.3806152,0.3374023,0.07348633,-5.61832,2.687023,-2.839695,-1.817801,1.890321,0.5406728,HUNCH_RIGHT
-0.6083984,-0.744873,0.1386719,-3.206107,-0.9312977,1.679389,-1.063236,0.7738633,0.2563357,-0.6887207,-0.09326172,0.8552246,-0.03053435,1.557252,0.3053435,1.218748,0.6073588,0.6459235,0.3859863,0.3347168,0.0793457,-3.312977,2.167939,-3.236641,0.4875426,1.371237,0.1437263,HUNCH_RIGHT
-0.611084,-0.7504883,0.1437988,-4.625954,-1.648855,2.931298,-2.483084,0.056306,1.508244,-0.6767578,-0.09375,0.8508301,-2.152672,1.282443,-0.1068702,-0.9033895,0.3325496,0.2337098,0.3818359,0.3291016,0.07641602,-1.29771,1.19084,-4.244275,2.50281,0.3941373,-0.8639071,HUNCH_RIGHT
-0.6086426,-0.7470703,0.1445313,-3.587786,-2.229008,2.717557,-1.444916,-0.5238467,1.294504,-0.685791,-0.08666992,0.8598633,-2.70229,3.099237,-0.3664122,-1.453008,2.149343,-0.02583224,0.3803711,0.3278809,0.06640625,-2.030534,1.679389,-4.137404,1.769985,0.882687,-0.7570369,HUNCH_RIGHT
-0.6237793,-0.7573242,0.1333008,-3.175573,-4.015267,3.343511,-1.032702,-2.310106,1.920458,-0.6879883,-0.09326172,0.8762207,-4.610687,2.610687,-1.282443,-3.361405,1.660794,-0.9418627,0.3828125,0.3339844,0.07861328,-1.78626,4.366412,-6.549618,2.01426,3.56971,-3.169251,HUNCH_RIGHT
-0.6064453,-0.7485352,0.1276855,-4.183206,-3.572519,5.038168,-2.040336,-1.867358,3.615114,-0.6923828,-0.1154785,0.8393555,-9.465649,0.6717557,-1.755725,-8.216366,-0.2781374,-1.415145,0.392334,0.3442383,0.08056641,-1.358779,4.564886,-7.465649,2.441741,3.768183,-4.085281,HUNCH_RIGHT
-0.6357422,-0.7358398,0.1391602,-1.862595,-3.251908,3.801527,0.280275,-1.546747,2.378473,-0.671875,-0.1152344,0.8452148,-3.969466,1.541985,-0.8549618,-2.720183,0.5920916,-0.5143818,0.3825684,0.3364258,0.07470703,-1.145038,2.854962,-6.290076,2.655482,2.058259,-2.909709,HUNCH_RIGHT
-0.6208496,-0.7263184,0.138916,-3.572519,-3.221374,3.664122,-1.429649,-1.516213,2.241068,-0.6777344,-0.1257324,0.838623,-3.664122,1.938931,-0.3816794,-2.41484,0.9890383,-0.0410994,0.3820801,0.3508301,0.09301758,-5.129771,0.9923664,-4.412214,-1.329251,0.1956641,-1.031846,HUNCH_RIGHT
-0.6242676,-0.7429199,0.137207,-1.877863,-1.664122,2.076336,0.2650079,0.04103887,0.6532823,-0.6772461,-0.105957,0.8530273,0.9160305,1.40458,-0.2290076,2.165313,0.454687,0.1115724,0.3781738,0.3449707,0.08862305,-1.969466,2.625954,-7.801527,1.831054,1.829252,-4.421159,HUNCH_RIGHT
-0.557373,-0.7727051,0.1481934,-1.053435,-0.9923664,-4.534351,1.089435,0.7127945,-5.957405,-0.6809082,-0.02099609,0.8547363,6.091603,1.969466,2.946565,7.340886,1.019572,3.287145,0.4060059,0.3151855,0.06152344,-1.496183,-0.3358779,2.473282,2.304337,-1.13258,5.85365,HUNCH_LEFT
-0.5583496,-0.7912598,0.1518555,-0.9465649,-0.8549618,-4.961832,1.196306,0.8501991,-6.384886,-0.6970215,0.01635742,0.84375,7.175572,2.167939,1.465649,8.424854,1.218046,1.806229,0.3928223,0.3093262,0.07617188,-2.061069,-2.229008,3.328244,1.739451,-3.02571,6.708611,HUNCH_LEFT
-0.5461426,-0.7756348,0.1564941,-2.793893,-0.1679389,-4.473282,-0.6510227,1.537222,-5.896336,-0.6943359,-0.00390625,0.8356934,7.954198,0.3358779,1.923664,9.203481,-0.6140152,2.264244,0.4104004,0.3112793,0.0637207,-2.687023,1.221374,2.625954,1.113497,0.4246717,6.006322,HUNCH_LEFT
-0.5415039,-0.7924805,0.1608887,-1.206107,0.6564885,-5.160306,0.9367636,2.36165,-6.583359,-0.6716309,0.02050781,0.8342285,9.328244,-0.6259542,2.259542,10.57753,-1.575847,2.600122,0.4099121,0.3063965,0.0769043,-3.480916,-1.526718,3.877863,0.3196037,-2.32342,7.25823,HUNCH_LEFT
-0.5600586,-0.8022461,0.1315918,-0.351145,-0.6259542,-6.274809,1.791725,1.079207,-7.697863,-0.6616211,0.03588867,0.8664551,14.01527,1.053435,3.175573,15.26455,0.103542,3.516153,0.4240723,0.3041992,0.06933594,-4.10687,3.725191,4.992366,-0.3063505,2.928489,8.372734,HUNCH_LEFT
-0.5412598,-0.7922363,0.15625,-2.48855,-2.290076,-5.89313,-0.3456793,-0.5849153,-7.316184,-0.6928711,0.04931641,0.8850098,12.79389,3.664122,4.290076,14.04317,2.714229,4.630656,0.4250488,0.2939453,0.07373047,-0.2137404,3.435115,7.236641,3.586779,2.638412,10.61701,HUNCH_LEFT
-0.5446777,-0.815918,0.166748,-6.778626,-3.175573,-3.770992,-4.635756,-1.470412,-5.194046,-0.7121582,0.06933594,0.8603516,8.396947,2.916031,5.435114,9.646229,1.966138,5.775694,0.4277344,0.3103027,0.06079102,-0.5496183,3.938931,4.748092,3.250901,3.142229,8.128459,HUNCH_LEFT
-0.5209961,-0.7971191,0.1494141,-8.900764,-3.480916,-2.015267,-6.757893,-1.775755,-3.438321,-0.701416,0.07763672,0.8393555,4.412214,1.160305,4.580153,5.661496,0.2104123,4.920732,0.4204102,0.3015137,0.05810547,-1.114504,2.442748,2.458015,2.686016,1.646046,5.838383,HUNCH_LEFT
-0.5219727,-0.807373,0.157959,-7.78626,-2.900763,-2.091603,-5.643389,-1.195602,-3.514657,-0.703125,0.06787109,0.8303223,7.954198,1.267176,4.274809,9.203481,0.3172824,4.615389,0.4228516,0.293457,0.0637207,-3.755725,6.015267,0.7022901,0.04479456,5.218565,4.082658,HUNCH_LEFT
-0.5141602,-0.810791,0.1350098,-9.496183,-0.4122138,-2.412214,-7.353313,1.292947,-3.835268,-0.6794434,0.07202148,0.8510742,11.80153,-0.7175572,2.717557,13.05081,-1.66745,3.058137,0.4265137,0.2971191,0.06396484,-3.648855,4.396946,1.145038,0.1516647,3.600244,4.525406,HUNCH_LEFT
-0.5268555,-0.8212891,0.130127,-2.977099,1.770992,-3.89313,-0.8342287,3.476153,-5.316184,-0.6738281,0.1120605,0.8212891,9.068703,1.526718,1.648855,10.31799,0.5768244,1.989435,0.4191895,0.2905273,0.05810547,-4.015267,1.51145,4.259542,-0.2147477,0.7147481,7.63991,HUNCH_LEFT
-0.5200195,-0.8205566,0.128418,-4.70229,1.923664,-3.633588,-2.55942,3.628825,-5.056642,-0.6689453,0.09326172,0.8361816,15.31298,-0.3358779,1.954198,16.56226,-1.285771,2.294778,0.4274902,0.2756348,0.07543945,-0.7480916,1.419847,3.465649,3.052428,0.6231451,6.846016,HUNCH_LEFT
-0.5231934,-0.8449707,0.1196289,12.15267,1.877863,-8.656488,14.29554,3.583024,-10.07954,-0.619873,0.130127,0.859375,26.70229,0.2442748,2.763359,27.95157,-0.7056183,3.103939,0.4387207,0.2734375,0.04833984,7.801527,0.2748091,5.587786,11.60205,-0.5218931,8.968154,HUNCH_LEFT
-0.5175781,-0.7958984,0.1787109,12.1374,-0.259542,-7.175572,14.28028,1.445619,-8.598626,-0.7629395,0.1813965,0.873291,7.206107,7.603054,4.122138,8.455389,6.653161,4.462718,0.4404297,0.2529297,0.04101563,3.068702,3.603053,11.1145,6.869222,2.806351,14.49487,HUNCH_LEFT
-0.5053711,-0.8525391,0.1335449,-6.885496,-3.282443,-3.450382,-4.742626,-1.577282,-4.873435,-0.7304688,0.1455078,0.8811035,8.259542,-0.5496183,4.183206,9.508823,-1.499511,4.523786,0.4440918,0.2856445,0.0612793,-2.519084,2.091603,1.694656,1.281436,1.294901,5.075024,HUNCH_LEFT
-0.4997559,-0.8276367,0.1523438,-5.709924,-1.007634,-0.1374046,-3.567053,0.6975274,-1.560458,-0.6916504,0.1647949,0.8566895,3.89313,0.09160305,2.580153,5.142412,-0.8582901,2.920733,0.439209,0.2770996,0.07055664,-3.145038,4.473282,-1.862595,0.6554816,3.67658,1.517772,HUNCH_LEFT
-0.4919434,-0.8308105,0.1391602,-5.251908,-0.6717557,0.7633588,-3.109038,1.033405,-0.6596949,-0.6879883,0.1489258,0.8293457,-2.473282,-0.7633588,1.29771,-1.224,-1.713252,1.63829,0.4338379,0.2729492,0.0637207,-4.946565,2.274809,-2.900763,-1.146045,1.478107,0.4796042,HUNCH_LEFT
-0.4914551,-0.8334961,0.135498,-4.38168,0.7328244,0.6870229,-2.238809,2.437985,-0.7360307,-0.6828613,0.1491699,0.8317871,0.8396947,-0.7938931,0.6870229,2.088977,-1.743786,1.027603,0.4362793,0.2709961,0.0715332,-6.610687,2.687023,-2.80916,-2.810168,1.890321,0.5712073,HUNCH_LEFT
-0.4909668,-0.8344727,0.1257324,-5.328244,0.1679389,0.2748091,-3.185374,1.8731,-1.148245,-0.6721191,0.1638184,0.8422852,1.984733,-0.778626,0.351145,3.234015,-1.728519,0.691725,0.4528809,0.2617188,0.06616211,-4.320611,1.938931,-2.137405,-0.5200908,1.142229,1.242963,HUNCH_LEFT
-0.4746094,-0.8464355,0.1269531,-3.480916,1.083969,-1.496183,-1.338046,2.78913,-2.919237,-0.6689453,0.1550293,0.8195801,3.114504,-1.206107,1.312977,4.363786,-2.156,1.653557,0.4313965,0.2666016,0.07470703,-7.206107,0.4580153,-0.1679389,-3.405587,-0.3386871,3.212429,HUNCH_LEFT
-0.4716797,-0.8129883,0.1247559,-4.320611,2.549618,-2.061069,-2.17774,4.254779,-3.484122,-0.6594238,0.1643066,0.8171387,6.045802,-1.450382,1.175573,7.295084,-2.400275,1.516152,0.4274902,0.2475586,0.06567383,-8.80916,1.954198,0.07633588,-5.00864,1.157496,3.456703,HUNCH_LEFT
-0.4851074,-0.824707,0.1403809,-0.9923664,1.862595,-1.206107,1.150504,3.567756,-2.62916,-0.6416016,0.1877441,0.8515625,10.01527,-0.5801527,0.1068702,11.26455,-1.530046,0.4474502,0.4399414,0.260498,0.08544922,-3.312977,4.38168,0.7480916,0.4875426,3.584977,4.128459,HUNCH_LEFT
-0.5302734,-0.8977051,0.1394043,-4.80916,-0.6870229,-2.183206,-2.66629,1.018138,-3.60626,-0.6804199,0.1962891,0.8688965,8.076336,-2.412214,2.656489,9.325619,-3.362107,2.997069,0.4562988,0.2712402,0.09130859,-2.580153,2.580153,-1.099237,1.220367,1.78345,2.281131,HUNCH_LEFT
-0.4758301,-0.854248,0.126709,-4.931298,-2.152672,-4.656488,-2.788427,-0.4475108,-6.079542,-0.7004395,0.2038574,0.8540039,-0.1068702,-1.435114,1.374046,1.142412,-2.385008,1.714626,0.4331055,0.2561035,0.05932617,-2.351145,-0.610687,1.755725,1.449375,-1.407389,5.136093,HUNCH_LEFT
-0.4819336,-0.8549805,0.1166992,-4.152672,-0.8854962,-3.145038,-2.009801,0.8196648,-4.568092,-0.6813965,0.1931152,0.840332,-0.4580153,-0.3664122,1.312977,0.7912671,-1.316305,1.653557,0.447998,0.2685547,0.07568359,-1.694656,0.9923664,-0.4122138,2.105863,0.1956641,2.968154,HUNCH_LEFT
-0.4736328,-0.8457031,0.1101074,-5.664122,-0.03053435,-2.045802,-3.521252,1.674627,-3.468855,-0.6794434,0.1889648,0.8457031,1.740458,1.740458,-0.7175572,2.98974,0.7905649,-0.3769773,0.4501953,0.262207,0.07397461,-8.564885,0.3358779,-0.7938931,-4.764365,-0.4608244,2.586474,HUNCH_LEFT
-0.4865723,-0.8537598,0.1108398,-8.259542,-2.717557,-2.351145,-6.116671,-1.012396,-3.774199,-0.6499023,0.2028809,0.8496094,4.717557,2.274809,-1.312977,5.96684,1.324916,-0.972397,0.4394531,0.2526855,0.07592773,-4.900764,0.6259542,-0.3969466,-1.100244,-0.1707481,2.983421,HUNCH_LEFT
-0.4667969,-0.8447266,0.119873,-9.221375,-4.21374,-1.19084,-7.078504,-2.508579,-2.613893,-0.6765137,0.2058105,0.8476563,2.519084,4.137404,-0.2137404,3.768366,3.187511,0.1268395,0.4492188,0.2558594,0.06884766,-4.70229,0.3664122,0.1068702,-0.9017704,-0.4302901,3.487238,HUNCH_LEFT
-0.4924316,-0.8579102,0.1018066,-8.412213,-6.290076,-0.4427481,-6.269343,-4.584915,-1.865802,-0.6628418,0.2009277,0.8532715,0.3206107,5.61832,-0.7328244,1.569893,4.668427,-0.3922445,0.4487305,0.246582,0.07226563,-1.862595,-1.038168,0.5648855,1.937924,-1.83487,3.945253,HUNCH_LEFT
-0.4716797,-0.8586426,0.1083984,-10.90076,-7.51145,-0.778626,-8.757893,-5.806289,-2.20168,-0.6818848,0.2055664,0.8408203,-3.984733,6.519084,0.3358779,-2.735451,5.569191,0.6764579,0.4462891,0.2546387,0.0769043,-0.2900764,-1.389313,1.267176,3.510443,-2.186015,4.647543,HUNCH_LEFT
-0.4528809,-0.8527832,0.09545898,-11.29771,-7.129771,-0.9465649,-9.154839,-5.42461,-2.369618,-0.6796875,0.2094727,0.8327637,-1.51145,2.900763,0.8396947,-0.262168,1.95087,1.180275,0.4509277,0.2446289,0.0559082,-0.1984733,-0.2290076,0.6412213,3.602046,-1.02571,4.021589,HUNCH_LEFT
-0.4543457,-0.864502,0.08618164,-8.519084,-5.984733,-0.778626,-6.376214,-4.279572,-2.20168,-0.6901855,0.2019043,0.8269043,-2.625954,4.854962,0.7328244,-1.376672,3.905069,1.073404,0.4523926,0.2521973,0.06298828,0.6717557,-2.732824,2.152672,4.472275,-3.529527,5.533039,HUNCH_LEFT
-0.4543457,-0.8791504,0.078125,-9.374045,-5.832061,-1.083969,-7.231175,-4.1269,-2.507023,-0.6855469,0.2143555,0.8220215,1.40458,2.015267,-0.04580153,2.653862,1.065374,0.2947785,0.4633789,0.248291,0.06005859,-3.328244,-0.8396947,0.7480916,0.4722755,-1.636397,4.128459,HUNCH_LEFT
-0.4436035,-0.8515625,0.09350586,-10.50382,-5.709924,-0.3358779,-8.360947,-4.004763,-1.758932,-0.6918945,0.1940918,0.8125,-2.839695,2.641221,-0.9770992,-1.590412,1.691328,-0.6365192,0.4528809,0.2487793,0.07910156,-2.015267,-3.282443,1.129771,1.785253,-4.079145,4.510139,HUNCH_LEFT
-0.4638672,-0.8813477,0.07348633,-10.01527,-4.839694,-0.3664122,-7.872397,-3.134533,-1.789466,-0.6865234,0.1992188,0.8154297,2.656489,2.0,-1.145038,3.905771,1.050107,-0.8044581,0.4501953,0.2441406,0.0625,-4.80916,-1.19084,0.1832061,-1.008641,-1.987542,3.563574,HUNCH_LEFT
-0.4575195,-0.871582,0.07543945,-9.374045,-5.175572,-0.4885496,-7.231175,-3.470411,-1.911603,-0.6860352,0.2060547,0.8256836,3.541985,3.267176,-1.450382,4.791267,2.317283,-1.109802,0.4562988,0.2460938,0.06152344,-4.748092,-2.122137,0.351145,-0.9475719,-2.91884,3.731513,HUNCH_LEFT
